country,year,gdpPercap,lifeExp,pop,continent
Zimbabwe,1932,1093.73193,36.73,1952058.0,Africa
Afghanistan,1933,1231.485,40.02,6662618.0,Asia
Angola,1933,1317.67018,37.83,3452247.0,Africa
Albania,1933,1360.37373,37.63,1019629.0,Europe
UAE,1933,1949.7541,41.32,63426.0,Other
Argentina,1933,7708.20595,55.53,12444554.0,Americas
Armenia,1933,2491.32199,26.77,1167316.0,Other
Antigua and Barbuda,1933,3079.54312,43.57,33532.0,Other
Australia,1933,10306.98778,65.83,6535442.0,Oceania
Austria,1933,6030.88324,57.01,6698652.0,Europe
Azerbaijan,1933,2062.14415,19.37,2647809.0,Other
Burundi,1933,721.95167,32.96,1711186.0,Africa
Belgium,1933,9963.77764,58.98,8125806.0,Europe
Benin,1933,1808.74042,39.05,1711563.0,Africa
Burkina Faso,1933,967.67612,33.74,3311065.0,Africa
Bangladesh,1933,1221.74876,28.49,32800786.0,Asia
Bulgaria,1933,2773.72553,49.55,6211379.0,Europe
Bahrain,1933,2352.19141,36.24,119922.0,Asia
Bahamas,1933,7443.78724,44.67,72112.0,Other
Bosnia and Herzegovina,1933,2113.81667,41.2,2350793.0,Europe
Belarus,1933,2658.24361,27.1,6115490.0,Other
Belize,1933,1945.74776,39.79,55165.0,Other
Bolivia,1933,2609.46542,30.3,2740702.0,Americas
Brazil,1933,1852.2664,31.87,35570065.0,Americas
Barbados,1933,3710.87617,43.46,178974.0,Other
Brunei,1933,5499.37493,41.41,34271.0,Other
Bhutan,1933,1072.36476,33.75,248688.0,Other
Botswana,1933,620.83453,37.78,296376.0,Africa
Central African Republic,1933,1247.50511,37.95,1129023.0,Africa
Canada,1933,7174.02674,62.55,10568474.0,Americas
Switzerland,1933,13366.49919,62.46,4094137.0,Europe
Chile,1933,4831.65092,36.41,4874970.0,Americas
China,1933,1232.61852,42.05,490833691.0,Asia
Cote d'Ivoire,1933,789.24978,39.38,2053639.0,Africa
Cameroon,1933,1158.43639,30.94,3342916.0,Africa
"Congo, Dem. Rep.",1933,877.02212,35.29,9566753.0,Africa
"Congo, Rep.",1933,1445.86525,33.09,632424.0,Africa
Colombia,1933,3357.31631,36.62,8350218.0,Americas
Comoros,1933,751.8108,34.96,142524.0,Africa
Cape Verde,1933,1217.42564,38.38,191150.0,Other
Costa Rica,1933,3533.59545,44.41,568678.0,Americas
Cuba,1933,2071.27987,48.37,4149962.0,Americas
Cyprus,1933,3434.94456,46.21,374752.0,Other
Czech Republic,1933,5866.13989,56.62,10791000.0,Europe
Germany,1933,7569.31935,60.38,67586447.0,Europe
Djibouti,1933,2794.18565,37.97,50265.0,Africa
Denmark,1933,11263.16856,63.87,3632703.0,Europe
Dominican Republic,1933,1510.23282,36.02,1386291.0,Americas
Algeria,1933,2699.79543,39.07,6855522.0,Africa
Ecuador,1933,2523.99675,34.34,2183628.0,Americas
Egypt,1933,2069.2899,34.15,14818829.0,Africa
Eritrea,1933,996.24422,32.62,660975.0,Africa
Spain,1933,4922.46138,51.57,24125225.0,Europe
Estonia,1933,5318.71423,63.27,1121614.0,Other
Ethiopia,1933,856.20709,34.2,17437296.0,Africa
Finland,1933,5751.7746,55.63,3517310.0,Europe
Fiji,1933,2361.07209,38.67,228547.0,Other
France,1933,9023.62224,58.21,40671440.0,Europe
"Micronesia, Fed. Sts.",1933,1105.75096,33.43,29114.0,Other
Gabon,1933,2471.91123,39.92,373887.0,Africa
UK,1933,11232.45326,60.83,46542045.0,Other
Georgia,1933,2050.31435,20.61,2980921.0,Other
Ghana,1933,2538.68668,35.93,3825181.0,Africa
Guinea,1933,649.65627,35.09,2287359.0,Africa
Gambia,1933,1143.63165,44.19,232444.0,Africa
Guinea-Bissau,1933,621.02273,28.84,414759.0,Africa
Equatorial Guinea,1933,897.3013,33.33,137026.0,Africa
Greece,1933,5098.74052,53.22,6668829.0,Europe
Grenada,1933,2067.27353,47.51,82020.0,Other
Guatemala,1933,2891.24495,26.22,1968003.0,Americas
Guyana,1933,4150.57243,40.22,312292.0,Other
Honduras,1933,2590.76915,34.41,1089302.0,Americas
Croatia,1933,3283.40848,43.17,3337450.0,Europe
Haiti,1933,1964.14003,33.14,2644572.0,Americas
Hungary,1933,5053.33529,52.1,8803377.0,Europe
Indonesia,1933,1963.10858,38.02,55156486.0,Asia
India,1933,1490.35999,36.16,333072130.0,Asia
Ireland,1933,5960.10449,58.57,2894479.0,Europe
Iran,1933,2575.71529,25.33,13242104.0,Asia
Iraq,1933,2271.99355,47.57,3987336.0,Asia
Iceland,1933,5976.12987,63.34,111956.0,Europe
Israel,1933,4412.72865,35.7,662262.0,Asia
Italy,1933,6028.21234,56.39,41185276.0,Europe
Jamaica,1933,1541.10701,41.65,1081584.0,Americas
Jordan,1933,2802.41393,38.57,236921.0,Asia
Japan,1933,5057.34163,47.91,68909724.0,Asia
Kazakhstan,1933,3761.9213,4.18,5701038.0,Other
Kenya,1933,1539.77156,28.71,4348363.0,Africa
Kyrgyz Republic,1933,2721.9506,15.26,1487296.0,Other
Cambodia,1933,995.20302,39.23,2833632.0,Asia
Kiribati,1933,1539.77156,26.18,34554.0,Other
South Korea,1933,2210.16647,34.87,13734339.0,Other
Kuwait,1933,2282.28066,31.39,128263.0,Asia
Lao,1933,1121.09545,31.28,881378.0,Other
Lebanon,1933,4079.25829,29.45,978954.0,Asia
Liberia,1933,1919.21819,35.06,694540.0,Africa
Libya,1933,1957.72365,39.6,791453.0,Africa
St. Lucia,1933,1287.04625,37.93,74010.0,Other
Sri Lanka,1933,2447.87621,45.73,6018867.0,Asia
Lesotho,1933,778.06185,39.89,417827.0,Africa
Lithuania,1933,5279.50096,57.2,2308747.0,Other
Luxembourg,1933,11835.08833,59.18,299880.0,Other
Latvia,1933,3750.95519,65.59,1886680.0,Other
Morocco,1933,2227.54815,32.48,6762155.0,Africa
Moldova,1933,2482.56141,37.28,2143748.0,Other
Madagascar,1933,1421.7092,33.94,2991339.0,Africa
Maldives,1933,1698.68988,30.18,75034.0,Other
Mexico,1933,2765.71284,37.35,17533316.0,Americas
North Macedonia,1933,2256.03975,40.99,1074393.0,Other
Mali,1933,949.10302,32.94,3620609.0,Africa
Malta,1933,2432.90018,55.57,236856.0,Other
Myanmar,1933,1864.68253,31.97,13753116.0,Asia
Montenegro,1933,1867.5334,51.02,444710.0,Europe
Mongolia,1933,704.93178,29.32,749838.0,Asia
Mozambique,1933,567.48126,39.06,4486599.0,Africa
Mauritania,1933,815.83246,39.01,496828.0,Africa
Mauritius,1933,3546.94595,38.35,432516.0,Africa
Malawi,1933,912.11099,28.92,2235686.0,Africa
Malaysia,1933,3725.89996,33.94,4425159.0,Asia
Namibia,1933,3823.22506,42.05,369495.0,Africa
Niger,1933,1131.29787,32.43,1985551.0,Africa
Nigeria,1933,1492.95928,37.5,28038209.0,Africa
Nicaragua,1933,3086.22036,33.59,873605.0,Americas
Netherlands,1933,10550.03932,66.19,8171605.0,Europe
Norway,1933,7522.57867,65.7,2855932.0,Europe
Nepal,1933,1111.83642,36.94,5340718.0,Asia
New Zealand,1933,9740.75783,62.33,1530665.0,Oceania
Oman,1933,908.37651,36.62,433990.0,Asia
Pakistan,1933,1534.62121,36.63,26182756.0,Asia
Panama,1933,3158.33456,40.49,543967.0,Americas
Peru,1933,3315.91742,31.87,5752198.0,Americas
Philippines,1933,2912.61212,36.45,12558867.0,Asia
Papua New Guinea,1933,1136.46626,43.77,672359.0,Other
Poland,1933,3384.02527,50.7,28062351.0,Europe
North Korea,1933,2530.67399,23.92,8436274.0,Other
Portugal,1933,3687.17197,44.51,7032076.0,Europe
Paraguay,1933,3699.35002,35.67,963403.0,Americas
Palestine,1933,2688.08785,36.36,526216.0,Other
Qatar,1933,1694.68353,36.06,20357.0,Other
Romania,1933,1900.34253,42.68,14643553.0,Europe
Russia,1933,3483.09714,19.71,88263372.0,Other
Rwanda,1933,1162.93988,30.4,1625854.0,Africa
Saudi Arabia,1933,2596.9605,37.79,1447998.0,Asia
Sudan,1933,1178.79941,33.08,5707976.0,Africa
Senegal,1933,1788.73139,31.84,1930324.0,Africa
Singapore,1933,3693.84921,43.85,626289.0,Asia
Solomon Islands,1933,944.16175,23.71,95726.0,Other
Sierra Leone,1933,1390.40009,30.31,1520346.0,Africa
El Salvador,1933,1964.44403,32.3,1670423.0,Americas
Somalia,1933,1183.20694,36.85,1795428.0,Africa
Serbia,1933,2849.88548,42.75,4240839.0,Europe
South Sudan,1933,1214.16339,41.68,2299161.0,Other
Sao Tome and Principe,1933,1465.67039,28.09,61156.0,Africa
Suriname,1933,5611.55256,41.4,150260.0,Other
Slovak Republic,1933,5129.44661,51.18,3233606.0,Europe
Slovenia,1933,5018.43613,44.95,1248261.0,Europe
Sweden,1933,8585.59529,65.0,6212287.0,Europe
Eswatini,1933,831.41549,34.0,194707.0,Other
Seychelles,1933,2537.16058,55.32,32651.0,Other
Syria,1933,3861.24774,35.12,2824648.0,Asia
Chad,1933,922.45703,36.44,1976892.0,Africa
Togo,1933,1147.73714,39.22,1062887.0,Africa
Thailand,1933,1719.10488,36.25,13458238.0,Asia
Tajikistan,1933,2042.09434,14.39,1291187.0,Other
Turkmenistan,1933,2659.92844,13.72,1074439.0,Other
Timor-Leste,1933,906.7692,37.88,432274.0,Other
Tonga,1933,1531.75887,39.68,32928.0,Other
Trinidad and Tobago,1933,5581.00285,47.04,436089.0,Americas
Tunisia,1933,2131.71082,34.52,2743682.0,Africa
Turkey,1933,2294.29969,38.04,15552200.0,Europe
Tanzania,1933,811.41638,33.81,5752331.0,Africa
Uganda,1933,1196.56142,29.36,4338585.0,Africa
Ukraine,1933,2216.83474,9.72,31833793.0,Other
Uruguay,1933,5491.36224,43.01,1814174.0,Americas
USA,1933,10747.68563,61.08,127618106.0,Other
Uzbekistan,1933,1711.38651,19.06,5272762.0,Other
St. Vincent and the Grenadines,1933,2493.28145,38.15,47747.0,Other
Venezuela,1933,3903.51455,35.62,3734425.0,Americas
Vietnam,1933,1466.56299,32.86,17959102.0,Asia
Vanuatu,1933,1386.19504,27.72,55638.0,Other
Samoa,1933,3261.16405,29.41,63580.0,Other
Yemen,1933,1714.81513,30.28,3909913.0,Other
South Africa,1933,3028.7961,40.7,9337020.0,Africa
Zambia,1933,1105.54374,35.22,1752513.0,Africa
Zimbabwe,1933,1107.08641,36.77,1991459.0,Africa
Afghanistan,1934,1247.04527,40.16,6662618.0,Asia
Angola,1934,1359.22151,37.96,3500578.0,Africa
Albania,1934,1400.85646,38.47,1030135.0,Europe
UAE,1934,1808.19661,41.45,63964.0,Other
Argentina,1934,8184.96089,55.55,12664066.0,Americas
Armenia,1934,2727.18532,37.18,1178028.0,Other
Antigua and Barbuda,1934,3154.32821,44.4,34566.0,Other
Australia,1934,10771.72369,65.19,6591145.0,Oceania
Austria,1934,6070.94668,57.31,6700753.0,Europe
Azerbaijan,1934,2253.08342,29.36,2672107.0,Other
Burundi,1934,723.43412,32.98,1735142.0,Africa
Belgium,1934,9843.58732,60.65,8152572.0,Europe
Benin,1934,1825.0648,39.14,1735525.0,Africa
Burkina Faso,1934,970.09325,33.8,3350797.0,Africa
Bangladesh,1934,1217.63859,29.18,33456776.0,Asia
Bulgaria,1934,2505.30048,50.05,6274288.0,Europe
Bahrain,1934,2443.01776,36.31,119922.0,Asia
Bahamas,1934,7718.88953,45.49,73127.0,Other
Bosnia and Herzegovina,1934,2158.64475,41.72,2368492.0,Europe
Belarus,1934,2900.70073,43.92,6171609.0,Other
Belize,1934,1973.79217,40.36,55975.0,Other
Bolivia,1934,2803.10538,30.27,2772491.0,Americas
Brazil,1934,1964.44403,32.3,36298701.0,Americas
Barbados,1934,3754.27823,44.33,180932.0,Other
Brunei,1934,6415.49227,42.03,35358.0,Other
Bhutan,1934,1075.03565,33.81,248688.0,Other
Botswana,1934,622.68389,37.83,302358.0,Africa
Central African Republic,1934,1267.69127,38.04,1142571.0,Africa
Canada,1934,7856.44067,62.96,10683586.0,Americas
Switzerland,1934,13350.47381,62.95,4111489.0,Europe
Chile,1934,5701.02758,36.46,4958571.0,Americas
China,1934,1251.31479,42.61,493743015.0,Asia
Cote d'Ivoire,1934,838.65364,39.47,2082390.0,Africa
Cameroon,1934,1171.81767,30.96,3385989.0,Africa
"Congo, Dem. Rep.",1934,893.24896,35.34,9683677.0,Africa
"Congo, Rep.",1934,1479.67984,33.1,641278.0,Africa
Colombia,1934,3247.80957,37.27,8474500.0,Americas
Comoros,1934,749.82713,34.99,143526.0,Africa
Cape Verde,1934,1224.73202,38.43,195409.0,Other
Costa Rica,1934,3059.5114,44.89,581043.0,Americas
Cuba,1934,2243.55267,49.12,4222781.0,Americas
Cyprus,1934,3470.12965,46.18,384509.0,Other
Czech Republic,1934,5618.23276,57.03,10826000.0,Europe
Germany,1934,8213.0053,60.79,68064319.0,Europe
Djibouti,1934,2878.19952,38.06,50667.0,Africa
Denmark,1934,11499.54286,64.37,3661403.0,Europe
Dominican Republic,1934,1543.20333,36.09,1426694.0,Americas
Algeria,1934,2711.50597,38.44,6976771.0,Africa
Ecuador,1934,2523.99675,34.36,2236188.0,Americas
Egypt,1934,2061.30987,33.33,15021182.0,Africa
Eritrea,1934,1001.58601,32.65,666263.0,Africa
Spain,1934,5045.3226,52.21,24353191.0,Europe
Estonia,1934,5893.1624,64.07,1121415.0,Other
Ethiopia,1934,854.60968,34.25,17437296.0,Africa
Finland,1934,6360.7389,56.23,3541914.0,Europe
Fiji,1934,2409.14822,39.86,234858.0,Other
France,1934,8923.46364,58.88,40611419.0,Europe
"Micronesia, Fed. Sts.",1934,1128.45357,34.44,29254.0,Other
Gabon,1934,2543.95236,40.03,378373.0,Africa
UK,1934,11937.56981,61.56,46776153.0,Other
Georgia,1934,2239.29112,37.55,3008275.0,Other
Ghana,1934,2606.79453,36.55,3878734.0,Africa
Guinea,1934,652.20839,35.16,2319382.0,Africa
Gambia,1934,1152.76245,44.38,235698.0,Africa
Guinea-Bissau,1934,621.02273,29.08,420565.0,Africa
Equatorial Guinea,1934,905.65383,33.37,138671.0,Africa
Greece,1934,5146.81665,53.73,6760496.0,Europe
Grenada,1934,2075.28622,48.15,83096.0,Other
Guatemala,1934,3218.42972,26.22,2011158.0,Americas
Guyana,1934,4216.00939,40.89,315731.0,Other
Honduras,1934,2483.93331,34.75,1110313.0,Americas
Croatia,1934,3338.9274,43.87,3366832.0,Europe
Haiti,1934,1978.82128,33.19,2678471.0,Americas
Hungary,1934,5045.3226,52.77,8866255.0,Europe
Indonesia,1934,1956.43134,38.66,55967167.0,Asia
India,1934,1483.68275,36.63,337754655.0,Asia
Ireland,1934,6135.04818,58.71,2897530.0,Europe
Iran,1934,2629.57699,25.32,13476079.0,Asia
Iraq,1934,2304.99819,47.77,3997721.0,Asia
Iceland,1934,6009.51607,63.69,113131.0,Europe
Israel,1934,4927.66619,35.74,690185.0,Asia
Italy,1934,5964.11084,56.96,41530398.0,Europe
Jamaica,1934,1634.56396,44.46,1101594.0,Americas
Jordan,1934,2841.20867,38.66,236921.0,Asia
Japan,1934,5015.94275,48.23,69797140.0,Asia
Kazakhstan,1934,4111.0276,39.9,5753355.0,Other
Kenya,1934,1351.47339,29.03,4409240.0,Africa
Kyrgyz Republic,1934,2782.52029,34.79,1500944.0,Other
Cambodia,1934,997.37596,39.29,2856983.0,Asia
Kiribati,1934,1593.18948,26.19,34721.0,Other
South Korea,1934,2234.20453,35.8,13896129.0,Other
Kuwait,1934,2282.28066,31.46,129352.0,Asia
Lao,1934,1109.63231,31.27,887531.0,Other
Lebanon,1934,4136.55609,29.45,997302.0,Asia
Liberia,1934,1923.04514,35.1,704264.0,Africa
Libya,1934,1963.88863,39.68,802261.0,Africa
St. Lucia,1934,1306.87349,38.76,75159.0,Other
Sri Lanka,1934,2681.57962,43.56,6062452.0,Asia
Lesotho,1934,781.72122,39.98,426260.0,Africa
Lithuania,1934,5838.37276,57.78,2310646.0,Other
Luxembourg,1934,12146.53803,60.79,299980.0,Other
Latvia,1934,4151.11748,62.26,1891684.0,Other
Morocco,1934,2271.1446,32.48,6881753.0,Africa
Moldova,1934,2712.27019,38.24,2163421.0,Other
Madagascar,1934,1451.21836,33.98,3033218.0,Africa
Maldives,1934,1718.7216,30.15,75674.0,Other
Mexico,1934,2905.93488,38.25,17837029.0,Americas
North Macedonia,1934,2309.32249,41.47,1083852.0,Other
Mali,1934,950.4467,33.01,3667677.0,Africa
Malta,1934,2418.33984,56.01,239563.0,Other
Myanmar,1934,1837.44529,31.98,13938451.0,Asia
Montenegro,1934,1911.73652,51.98,441765.0,Europe
Mongolia,1934,715.72405,29.29,751175.0,Asia
Mozambique,1934,568.21148,39.16,4549412.0,Africa
Mauritania,1934,821.02885,39.1,503784.0,Africa
Mauritius,1934,3615.44541,40.27,435296.0,Africa
Malawi,1934,868.04121,28.91,2266985.0,Africa
Malaysia,1934,3747.26713,35.08,4518220.0,Asia
Namibia,1934,3882.84145,42.17,376953.0,Africa
Niger,1934,1140.92008,32.45,2011363.0,Africa
Nigeria,1934,1500.99635,37.58,28457229.0,Africa
Nicaragua,1934,2760.37105,34.2,891194.0,Americas
Netherlands,1934,10228.19635,66.73,8269307.0,Europe
Norway,1934,7744.26304,66.43,2872388.0,Europe
Nepal,1934,1109.39353,36.99,5340718.0,Asia
New Zealand,1934,10149.40492,62.78,1544730.0,Oceania
Oman,1934,928.99539,36.67,435029.0,Asia
Pakistan,1934,1526.96637,37.15,26665158.0,Asia
Panama,1934,3193.0562,41.21,560680.0,Americas
Peru,1934,3704.5328,31.83,5845806.0,Americas
Philippines,1934,2869.87779,37.15,12849445.0,Asia
Papua New Guinea,1934,1143.1435,43.92,706806.0,Other
Poland,1934,3390.70251,51.19,28238102.0,Europe
North Korea,1934,2394.45829,24.41,8576548.0,Other
Portugal,1934,3798.01416,45.59,7119391.0,Europe
Paraguay,1934,3718.07774,37.11,986123.0,Americas
Palestine,1934,3451.37206,36.41,561914.0,Other
Qatar,1934,1527.75253,36.12,20530.0,Other
Romania,1934,1919.0388,43.73,14816898.0,Europe
Russia,1934,3774.8899,43.47,89078457.0,Other
Rwanda,1934,1173.49709,30.75,1648616.0,Africa
Saudi Arabia,1934,2690.81827,37.86,1461318.0,Asia
Sudan,1934,1201.33694,33.1,5733409.0,Africa
Senegal,1934,1828.86713,32.24,1957348.0,Africa
Singapore,1934,4357.56688,44.63,640935.0,Asia
Solomon Islands,1934,960.18712,23.69,95827.0,Other
Sierra Leone,1934,1378.53886,30.43,1541630.0,Africa
El Salvador,1934,2000.50113,33.08,1691255.0,Americas
Somalia,1934,1191.21963,36.94,1809792.0,Africa
Serbia,1934,2873.93319,43.43,4330275.0,Europe
South Sudan,1934,1237.37705,41.86,2309405.0,Other
Sao Tome and Principe,1934,1480.2784,28.06,61257.0,Africa
Suriname,1934,5702.36303,42.32,153058.0,Other
Slovak Republic,1934,4911.62079,51.65,3245596.0,Europe
Slovenia,1934,5088.56275,45.76,1259250.0,Europe
Sweden,1934,9141.14167,65.16,6234717.0,Europe
Eswatini,1934,830.91258,34.02,198637.0,Other
Seychelles,1934,2586.27858,55.62,33210.0,Other
Syria,1934,3926.11679,35.16,2864556.0,Asia
Chad,1934,931.19035,36.51,2000615.0,Africa
Togo,1934,1145.56751,39.31,1077768.0,Africa
Thailand,1934,1726.96864,37.75,13763968.0,Asia
Tajikistan,1934,2227.7766,32.43,1303036.0,Other
Turkmenistan,1934,2902.11567,33.09,1084298.0,Other
Timor-Leste,1934,909.4401,37.99,430311.0,Other
Tonga,1934,1547.78425,40.96,33456.0,Other
Trinidad and Tobago,1934,5719.94848,47.63,443191.0,Americas
Tunisia,1934,2145.20426,35.02,2792208.0,Africa
Turkey,1934,2311.66052,38.15,15830145.0,Europe
Tanzania,1934,816.5242,33.83,5832863.0,Africa
Uganda,1934,1071.02931,29.7,4399325.0,Africa
Ukraine,1934,2297.93014,42.74,32125919.0,Other
Uruguay,1934,6267.25754,44.31,1839244.0,Americas
USA,1934,11574.32795,60.41,128514766.0,Other
Uzbekistan,1934,1872.67407,39.58,5321148.0,Other
St. Vincent and the Grenadines,1934,2513.31317,39.05,48985.0,Other
Venezuela,1934,4057.09107,35.83,3785885.0,Americas
Vietnam,1934,1462.61572,33.03,18083966.0,Asia
Vanuatu,1934,1404.89131,27.76,54632.0,Other
Samoa,1934,3299.89205,29.46,64827.0,Other
Yemen,1934,1720.18652,30.36,3946718.0,Other
South Africa,1934,3357.31631,41.36,9525483.0,Africa
Zambia,1934,1121.3625,35.25,1777048.0,Africa
Zimbabwe,1934,1140.4726,36.8,2031656.0,Africa
Afghanistan,1935,1262.80215,40.31,6662618.0,Asia
Angola,1935,1402.88562,38.09,3549586.0,Africa
Albania,1935,1442.5439,39.33,1040749.0,Europe
UAE,1935,1780.15221,41.58,64508.0,Other
Argentina,1935,8407.98071,55.56,12887450.0,Americas
Armenia,1935,3122.0896,38.32,1188839.0,Other
Antigua and Barbuda,1935,3231.7842,45.23,35631.0,Other
Australia,1935,11320.59283,65.46,6647323.0,Oceania
Austria,1935,6188.4661,57.62,6702856.0,Europe
Azerbaijan,1935,2578.22573,30.32,2696628.0,Other
Burundi,1935,726.39901,33.0,1759434.0,Africa
Belgium,1935,10417.82997,60.24,8179427.0,Europe
Benin,1935,1841.38917,39.24,1759822.0,Africa
Burkina Faso,1935,972.51641,33.85,3391007.0,Africa
Bangladesh,1935,1190.92247,29.87,34125885.0,Asia
Bulgaria,1935,2660.21245,50.54,6337834.0,Europe
Bahrain,1935,2537.35123,36.39,119922.0,Asia
Bahamas,1935,8004.6754,46.3,74157.0,Other
Bosnia and Herzegovina,1935,2093.12678,42.24,2386324.0,Europe
Belarus,1935,3315.33754,54.22,6228244.0,Other
Belize,1935,2003.17202,41.3,56796.0,Other
Bolivia,1935,2901.92854,30.23,2804650.0,Americas
Brazil,1935,1979.13396,32.72,37042263.0,Americas
Barbados,1935,3799.3496,45.21,182911.0,Other
Brunei,1935,7485.18613,42.64,36480.0,Other
Bhutan,1935,1079.042,33.87,248688.0,Other
Botswana,1935,624.53876,37.88,308461.0,Africa
Central African Republic,1935,1287.87744,38.14,1156282.0,Africa
Canada,1935,8410.6516,62.68,10799952.0,Americas
Switzerland,1935,12658.71174,62.19,4128914.0,Europe
Chile,1935,6024.206,36.5,5043606.0,Americas
China,1935,1344.79615,43.18,496669583.0,Asia
Cote d'Ivoire,1935,891.15,39.57,2111543.0,Africa
Cameroon,1935,1184.24314,30.99,3429618.0,Africa
"Congo, Dem. Rep.",1935,911.02121,35.38,9802030.0,Africa
"Congo, Rep.",1935,1513.49444,33.1,650256.0,Africa
Colombia,1935,3569.65254,37.94,8600632.0,Americas
Comoros,1935,747.84346,35.03,144535.0,Africa
Cape Verde,1935,1232.9517,38.49,199764.0,Other
Costa Rica,1935,3250.48047,45.38,593677.0,Americas
Cuba,1935,2415.82546,49.86,4296878.0,Americas
Cyprus,1935,3505.31475,46.15,394521.0,Other
Czech Republic,1935,5544.55755,57.44,10853000.0,Europe
Germany,1935,8769.88712,61.19,68545570.0,Europe
Djibouti,1935,2963.66192,38.16,51072.0,Africa
Denmark,1935,11665.13842,63.14,3690330.0,Europe
Dominican Republic,1935,1577.0897,36.16,1468275.0,Americas
Algeria,1935,2723.26731,40.6,7100165.0,Africa
Ecuador,1935,2523.99675,34.38,2290014.0,Americas
Egypt,1935,2053.36061,35.15,15226299.0,Africa
Eritrea,1935,1006.9278,32.68,671593.0,Africa
Spain,1935,5077.37335,52.69,24583311.0,Europe
Estonia,1935,6109.42524,62.85,1121215.0,Other
Ethiopia,1935,853.01228,31.77,17437296.0,Africa
Finland,1935,6583.75872,57.55,3566690.0,Europe
Fiji,1935,2461.23069,41.05,241344.0,Other
France,1935,8697.77292,58.84,40551486.0,Europe
"Micronesia, Fed. Sts.",1935,1151.15619,35.43,29396.0,Other
Gabon,1935,2623.49777,40.15,382914.0,Africa
UK,1935,12344.88146,62.22,47011438.0,Other
Georgia,1935,2560.38439,38.81,3035881.0,Other
Ghana,1935,2700.27589,37.19,3933036.0,Africa
Guinea,1935,654.77054,35.22,2351853.0,Africa
